# AGAGE data for HFC-143a
# Created by lw13938 on 2024-05-29 14:28:31.706224
# Contact AGAGE data owners before use 
# This file contains data from the following sites/instruments: 
#===================================================
# MHD 
#   1. Medusa
#------------------
# THD 
#   1. Medusa
#   2. Archive
#  Instruments combined in above order of preference
#------------------
# RPB 
#   1. Medusa
#------------------
# SMO 
#   1. Medusa
#------------------
# CGO 
#   1. Medusa
#   2. Archive
#  Instruments combined in above order of preference
#------------------
# SCALE: SIO-07
# UNITS: ppt
var,mf,mf,mf,mf,mf_variability,mf_variability,mf_variability,mf_variability,sites,sites,sites,sites,instruments,instruments,instruments,instruments
box,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
2014-01-01,16.761499999999998,16.026,15.115,14.463,0.37686079783198795,0.32678233740672097,0.2733918671179704,0.28510491219943934,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-02-01,16.945500000000003,16.029,15.129000000000001,14.565999999999999,0.35732734208364536,0.28682725979629276,0.2943643796593773,0.26390118400833296,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-03-01,16.984,16.099,15.387,14.719000000000001,0.37124717601080826,0.33799727265504675,0.28992731349469303,0.28234496565770395,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-04-01,17.125,16.352,15.128,14.86,0.32746269467872213,0.32433987862117725,0.2650040575991243,0.27612883967452584,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-05-01,17.253,16.392,15.228,15.007,0.31723740471490747,0.3183974544873121,0.27117631283723875,0.2884743244038367,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-06-01,17.3645,16.625999999999998,15.32,15.120999999999999,0.3328973797629872,0.32701743109657017,0.2837934608126128,0.27266921995753385,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-07-01,17.3555,,15.498,15.294,0.3268204289408214,,0.29545758424687635,0.27144249335909076,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2014-08-01,17.376,,15.585999999999999,15.374,0.32287990587213694,,0.27815803882145845,0.2749272198982851,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2014-09-01,17.662999999999997,,15.707,15.524000000000001,0.3317517628592951,,0.2792539281554514,0.2680518108799118,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2014-10-01,17.8625,16.977,15.85,15.655,0.32824801557140065,0.443625398867389,0.28035036227014226,0.27224761625448624,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-11-01,18.049,17.232,16.032,15.737,0.35901274722807547,0.3832641537947425,0.30915216768445924,0.2691924502289208,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2014-12-01,18.091,17.336,16.06,15.847000000000001,0.3738022812962088,0.35308663233829735,0.31646279417966344,0.26967654162023436,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-01-01,18.236,17.52,16.485,15.922,0.38519793513984474,0.31779119937468375,0.3364362644041959,0.2743339577394676,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-02-01,18.261,17.602,16.576,16.035,0.35252603725434234,0.4291938111028629,0.30589775745500325,0.28848960727598144,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-03-01,18.408500000000004,17.85,16.692999999999998,16.132,0.3463818549954119,0.3356575272878593,0.33347888057604186,0.28878145315099446,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-04-01,18.543999999999997,18.028,16.682000000000002,16.26,0.3416508635668875,0.34211787653380527,0.31638617859982443,0.2873821916890468,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-05-01,18.663,18.023,16.652,16.475,0.3317815330307731,0.346068731641924,0.2937821617525475,0.2899941834007193,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-06-01,18.7545,18.432000000000002,16.782,16.584,0.33682018693297244,0.3645474459984599,0.29242310341182004,0.29381228785740054,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-07-01,18.745,18.612000000000002,16.904,16.743,0.3459578739619175,0.3354611476818143,0.28988814231699783,0.2966198094198194,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-08-01,18.863,18.605,17.053,16.873,0.36622264588669284,0.43627772726355174,0.29481453364827526,0.3000884296674066,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-09-01,19.1355,18.480999999999998,17.212,17.082,0.38058548819951415,0.5182154658366055,0.2973194645562245,0.2964879653695914,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-10-01,19.397000000000002,18.542,17.303,17.159000000000002,0.36525104045060575,0.47626265783598865,0.31288011202415855,0.2973884938128071,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-11-01,19.6005,19.097,17.482,17.233,0.3665366914349265,0.38202660260805144,0.3066286568620096,0.29916683419164297,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2015-12-01,19.781,19.099,17.637,17.309,0.39670946217887215,0.37006097176310015,0.37530802164388916,0.30130134948627435,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-01-01,19.8215,19.066,17.762999999999998,17.429000000000002,0.40011880672815475,0.38047633161735567,0.3492870667663634,0.3031788146659493,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-02-01,20.0075,19.152,17.925,17.543,0.409915467278392,0.3448261243931498,0.3289550978572152,0.3086029846586873,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-03-01,19.985999999999997,19.325,18.183,17.726,0.39893338210909346,0.38569715309585834,0.39116837855359676,0.30846063839815935,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-04-01,20.2185,19.589000000000002,18.324,17.885,0.3721793422901955,0.4080088218926768,0.351360361617528,0.3283618210240801,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-05-01,20.387500000000003,,18.4,18.000999999999998,0.37645949986560645,,0.3514284564459742,0.32186146285669237,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2016-06-01,20.380499999999998,,18.415,18.194000000000003,0.3828473082353623,,0.31956893349674964,0.3218332493714719,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2016-07-01,20.476,,18.615,18.281,0.3849487957066498,,0.33880464394138693,0.3242615890484872,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2016-08-01,20.598999999999997,20.372,18.844,18.413,0.383441056190192,0.3518589988106031,0.331511655113361,0.32890614225071874,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-09-01,20.75,20.198,19.004,18.56,0.3768645520939851,0.4676012118130149,0.3375627887608467,0.3300180867770735,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-10-01,21.0535,20.109,19.142,18.656,0.3766231870153012,0.5328970300182297,0.34922457051158357,0.32428323264701797,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-11-01,21.249499999999998,20.258,19.292,18.778,0.38155255913250335,0.562167005478799,0.3603988750315406,0.3199983852599884,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2016-12-01,21.443,20.752,19.499000000000002,18.863,0.3903923184314082,0.4939425457115432,0.3891958954334565,0.3294450278274814,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-01-01,21.58,20.855,19.64,18.96,0.4138923107524468,0.37781737857892406,0.39565626950675253,0.3269462732621371,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-02-01,21.6365,20.807,20.135,19.024,0.4285085839339307,0.4121280535710351,0.38272067066759025,0.3282479227900765,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-03-01,21.7925,21.158,19.907,19.243,0.4252341467521894,0.42707340990630643,0.3769808810672632,0.3319959074902129,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-04-01,22.0255,21.22,19.953,19.436,0.40511188766878037,0.46434471774749414,0.3801167865278381,0.35072587819549333,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-05-01,22.1035,21.415,20.054000000000002,19.618,0.4301113145571301,0.38584900642122943,0.3653954759996353,0.3511064622148103,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-06-01,22.2105,21.56,20.083,19.774,0.41894109725063083,0.4141194846901073,0.3497852848966777,0.34528504954747175,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-07-01,22.336000000000002,21.954,20.299,19.954,0.40862810712920866,0.428021660761462,0.3561199930111338,0.3465020001111105,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-08-01,22.372,22.346,20.453,20.137,0.4098132050629896,0.40476576767434275,0.3602291467250395,0.3444967922350657,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-09-01,22.570999999999998,21.910999999999998,20.671,20.293,0.4110641965219666,0.4908452154113861,0.3574615617269219,0.3500259167408179,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-10-01,22.7785,22.026,20.893,20.499000000000002,0.4290788411790571,0.4949511471256532,0.38660946120115847,0.3566102922270333,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-11-01,22.9705,22.11,21.046999999999997,20.64,0.43924371785554606,0.4260164130934394,0.36309265057316975,0.36346954975623474,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2017-12-01,23.078,22.416999999999998,,20.685,0.46080254922146424,0.48004956439960444,,0.35798239692232076,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2018-01-01,23.16,22.44,,20.705,0.45072383961800827,0.3944470402981876,,0.3571116982909549,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2018-02-01,23.310499999999998,22.739,,20.842,0.44661397698746785,0.40788498678211976,,0.3607539264498725,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2018-03-01,23.55,22.543000000000003,21.649,21.002,0.4490161808053246,0.42714619235134244,0.39559817046120177,0.36907197142156434,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2018-04-01,23.6015,22.929000000000002,21.718000000000004,21.213,0.4587568919510229,0.423808274945464,0.38154104944160344,0.372002890056314,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2018-05-01,23.718000000000004,23.011,21.685,21.328000000000003,0.4187522828701953,0.3981934723752387,0.378353841008982,0.3669578391913709,THD,RPB,SMO,CGO,|Medusa,Medusa,Medusa,Medusa
2018-06-01,23.698,23.197,21.776,21.469,0.41143443498205157,0.42127656622490883,0.3694527905105062,0.36975791388724866,THD,RPB,SMO,CGO,|Medusa,Medusa,Medusa,Medusa
2018-07-01,23.736,23.529,21.99,21.625,0.42083372338252556,0.4317897268489027,0.37557720541188333,0.3784060783817433,THD,RPB,SMO,CGO,|Medusa,Medusa,Medusa,Medusa
2018-08-01,23.7105,23.545,22.131999999999998,21.831,0.44449592949830546,0.45198166174774174,0.3863042475614267,0.38467820932858937,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2018-09-01,23.977000000000004,23.561,22.215,21.978,0.42788383940066027,0.47331978227436255,0.3799435086381264,0.38557307189299417,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2018-10-01,24.258,23.627,22.414,22.105999999999998,0.4403157004343588,0.445685442739888,0.42140119667722825,0.3878992562521872,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2018-11-01,24.463,,22.608,22.256999999999998,0.43606174558226274,,0.40708951475566163,0.38890819590264486,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2018-12-01,24.6565,,22.734,22.375999999999998,0.4334313436290257,,0.4213932395293024,0.38821591108041925,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-01-01,24.725,24.331,23.006999999999998,22.426,0.44430777779175784,0.45168610337517584,0.42012846587710523,0.3877853282951793,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-02-01,24.933,24.151999999999997,23.076,22.515,0.45677968938017594,0.45665920122559667,0.4329083142144535,0.3883032223742806,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-03-01,25.0225,24.17,23.166999999999998,22.628,0.45040278537833506,0.4203979400817754,0.4053939655202701,0.3980492218859371,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-04-01,25.107999999999997,24.677,23.250999999999998,22.749000000000002,0.4470498579845429,0.4841815941051973,0.3896213553210988,0.400617028497604,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-05-01,25.250500000000002,,23.298000000000002,22.989,0.4448811807725323,,0.3939193190096165,0.40790014028221416,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-06-01,25.325000000000003,,23.335,23.064,0.4456838216788333,,0.39366251505096345,0.4303764272540958,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-07-01,25.382,,23.475,23.305999999999997,0.45031789083823887,,0.41719939945576384,0.41805972468177316,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-08-01,25.549999999999997,,23.729,23.434,0.45645424811803426,,0.40979942204967784,0.4192263456904874,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-09-01,25.783,24.953000000000003,23.844,23.643,0.4579432289926886,0.5803430570793882,0.4059359770653496,0.4096467038684066,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-10-01,26.015,25.138,23.999000000000002,23.788,0.4493800354446668,0.511312976296319,0.4297579926798919,0.41474548822621327,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-11-01,26.2245,25.267,24.139,23.886999999999997,0.4623872489246027,0.46862159140424803,0.42490200298686526,0.4058962827622963,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-12-01,26.384,25.578000000000003,24.373,23.956,0.4606166333253718,0.48208321830260803,0.43778675387710175,0.406297348103578,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-01-01,26.324,25.767,24.266,24.026999999999997,0.45984502575976627,0.44952552672818263,0.45073312649615627,0.41115694627508115,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-02-01,26.509,25.8,24.846999999999998,24.05,0.4680167708557569,0.45951005429696534,0.46814090891552085,0.4157476164994816,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-03-01,26.6145,25.980999999999998,24.88,24.219,0.48212475656261683,0.46190487687645165,0.453200474845294,0.4169555724321838,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-04-01,26.725,26.04,24.805999999999997,24.405,0.47534637518997663,0.5001436949517608,0.45209475931600884,0.429712922549753,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-05-01,26.9075,26.298000000000002,24.908,24.545,0.4664350873262672,0.4887831450541232,0.431966670385575,0.4318783683587892,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-06-01,26.9945,26.55,24.840999999999998,24.738000000000003,0.46935423720848896,0.5332220040705372,0.4312247038983852,0.43989142220438904,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-07-01,26.958,26.656999999999996,25.061,24.919,0.4742504794399263,0.5268393165285312,0.440214295022606,0.43402352900764496,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-08-01,27.107,26.748,25.335,25.075,0.4802826537469888,0.5969813740511508,0.44978104757342774,0.44043128738345777,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-09-01,27.363999999999997,26.618000000000002,25.52,25.162,0.48227369618920746,0.6595134606730936,0.4446991864170655,0.4330099536142328,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-10-01,27.634,26.839000000000002,25.566,25.324,0.49057255683639706,0.5171067254370707,0.44805037877564613,0.4429495227630345,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-11-01,27.796,26.894000000000002,25.885,25.391,0.488780263468156,0.5049712368056225,0.49438602883399735,0.4392543219505643,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-12-01,27.884,27.09,26.086,25.443,0.492600372915003,0.47681399961095944,0.47294451636634927,0.4391822130850133,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-01-01,27.907,27.316,26.139,25.533,0.49385294034788335,0.49029798061587,0.4859939126596649,0.4388827357395709,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-02-01,28.051000000000002,27.342,26.416,25.656,0.5022422265423827,0.4849886663098428,0.46748093704021776,0.4474686681500728,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-03-01,28.1925,27.587,26.43,25.820999999999998,0.49176131767765396,0.4831540534966565,0.46769632137210576,0.45797338368321144,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-04-01,28.408500000000004,27.698,26.430999999999997,26.021,0.49844525473723045,0.4872633151479803,0.4706614924043075,0.45612982478922603,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-05-01,28.5255,27.943,26.553,26.186999999999998,0.499419618062369,0.4860986140077444,0.46212777183399184,0.46041164115414146,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-06-01,28.652500000000003,28.12,26.511,26.394000000000002,0.5193581877077347,0.49803457751445335,0.4410014934127208,0.45837770561077684,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-07-01,28.7455,28.375999999999998,26.601999999999997,26.505,0.5232611216692508,0.4970955497849483,0.45275068027447507,0.46074365492782426,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-08-01,28.8095,28.45,26.888,26.666999999999998,0.5242185038422075,0.6001964933461374,0.4699490367093011,0.45741648421351194,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-09-01,29.143,28.568,27.014,26.787,0.5124010721497859,0.5576697610450113,0.46083090647329633,0.46014691372457345,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-10-01,29.362499999999997,28.706,27.065,26.935,0.5231905308791076,0.5574758965201994,0.45944640357309363,0.4588156522572546,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-11-01,29.543999999999997,28.845,27.296999999999997,27.054000000000002,0.5276711576123903,0.5286031245710244,0.5034735448861737,0.45950617501944413,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-12-01,29.718,29.177,27.765,27.125999999999998,0.5225135695931734,0.5220820795816018,0.5218967570374912,0.4652482791381393,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-01-01,29.718,29.175,27.668000000000003,27.311,0.5409735949277007,0.5139396123634079,0.5012597495151592,0.46956655416697857,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-02-01,29.8215,29.252,27.949,27.358,0.5330505388774713,0.5078609504224557,0.5175830002253262,0.47959595457947723,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-03-01,29.988500000000002,29.458000000000002,28.019000000000002,27.552,0.5240166347598734,0.5286921668125981,0.49189203315590513,0.47809249488357375,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-04-01,30.211,29.735,27.967,27.729,0.5156624921809323,0.5444367215354324,0.4994218442161396,0.48879067944494403,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-05-01,30.249499999999998,29.714000000000002,28.07,27.932,0.5144101283320173,0.525809337080467,0.5017584618369679,0.47996305158209834,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-06-01,30.295,29.871,28.247,28.046999999999997,0.5191026079266507,0.533421330199918,0.4812757751022277,0.48868206781122014,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-07-01,30.466,30.158,28.342,28.218000000000004,0.5410140762688158,0.5158572733314905,0.49690439266422265,0.4856177163253006,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-08-01,30.593500000000002,30.296,28.553,28.419,0.5543074241362482,0.5814576626513748,0.5182801312999082,0.4879599066339877,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-09-01,30.868500000000004,30.070999999999998,28.708000000000002,28.575,0.5582379005093282,0.6195378579330322,0.5092579278950894,0.49447089161673613,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-10-01,31.101,30.269000000000002,28.943,28.714000000000002,0.5505816076861358,0.5836461387538258,0.5418478347656748,0.495181215274772,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-11-01,31.201,30.596,29.074,28.831999999999997,0.5485857076813522,0.5522982595989236,0.5480485725198088,0.49733502790774753,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-12-01,31.359499999999997,30.766,29.101,28.905,0.5493413018407249,0.612655167546149,0.495422918043009,0.5024227398876866,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-01-01,31.471,30.796,29.438000000000002,29.017,0.5507405384682065,0.5411064238724209,0.5458312179868426,0.49799575016284026,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-02-01,31.686999999999998,,29.504,29.164,0.5425697743703108,,0.526298221406837,0.502866994776949,THD,,SMO,CGO,|Medusa,,Medusa,Medusa
2023-03-01,31.951,,29.695,29.324,0.5500726112725938,,0.5379146317551234,0.5056836478629698,THD,,SMO,CGO,|Medusa,,Medusa,Medusa
2023-04-01,31.923000000000002,,29.616999999999997,29.462,0.5550396077490778,,0.5526053122077728,0.5133620273539913,THD,,SMO,CGO,|Medusa,,Medusa,Medusa
2023-05-01,32.207499999999996,,29.63,29.614,0.5681656466771486,,0.5365252286938612,0.510552890659724,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2023-06-01,32.328500000000005,31.319000000000003,29.814,29.816999999999997,0.5542449035490201,0.5693553503149418,0.546479742315303,0.5117868817977361,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-07-01,32.230999999999995,31.875,29.859,29.995,0.5459631137103036,0.6120288015332693,0.5343932798999722,0.5160032284843284,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-08-01,32.319,31.805999999999997,30.178,30.149,0.5577653722061366,0.752286508187539,0.5159130314006422,0.5201624354201773,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-09-01,32.608000000000004,31.955,30.083000000000002,30.299,0.5621809611006051,0.8025119758023864,0.5218272516170942,0.5155671677116863,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-10-01,32.841499999999996,,30.191999999999997,30.410999999999998,0.5724328190124692,,0.513855384543161,0.5198852505527061,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2023-11-01,33.102999999999994,,30.458000000000002,30.638,0.5944107534359132,,0.5305313734822852,0.5229852270657366,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2023-12-01,33.3,32.925,30.473000000000003,30.704,0.6082896534546679,0.5868714884080245,0.5804415260990982,0.5208654062768999,THD,RPB,SMO,CGO,|Medusa,Medusa,Medusa,Medusa
2024-01-01,33.416,32.815,30.91,30.816,0.5900019156714662,0.6146921141972215,0.5428731898196852,0.5222036377659581,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-02-01,33.501999999999995,32.943000000000005,31.314,30.91,0.5838775942686959,0.5644120215235056,0.5939766458043616,0.5280949727321782,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-03-01,33.748000000000005,33.166,31.366,31.074,0.5877218840267904,0.5770264492386808,0.5635384782967353,0.5353492540771866,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-04-01,33.887,33.184,31.27,31.276999999999997,0.5833993121012828,0.6069923156811791,0.5407897576923957,0.5344621230454503,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-05-01,34.11,33.025999999999996,31.658,31.526999999999997,0.5888036380874357,0.5711292454786394,0.571966638405598,0.5361933962855661,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
