# AGAGE data for HFC-245fa
# Created by lw13938 on 2024-05-29 14:28:36.028570
# Contact AGAGE data owners before use 
# This file contains data from the following sites/instruments: 
#===================================================
# MHD 
#   1. Medusa
#------------------
# THD 
#   1. Medusa
#   2. Archive
#  Instruments combined in above order of preference
#------------------
# RPB 
#   1. Medusa
#------------------
# SMO 
#   1. Medusa
#------------------
# CGO 
#   1. Medusa
#   2. Archive
#  Instruments combined in above order of preference
#------------------
# SCALE: SIO-14
# UNITS: ppt
var,mf,mf,mf,mf,mf_variability,mf_variability,mf_variability,mf_variability,sites,sites,sites,sites,instruments,instruments,instruments,instruments
box,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
2009-02-01,1.366,1.246,1.023,0.93,0.14453457579416767,0.12159103420894156,0.10673745781121076,0.08891394716241091,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-03-01,1.3619999999999999,1.2770000000000001,1.051,0.955,0.13969558475485186,0.12493960500978063,0.113098488495647,0.0917136985406215,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-04-01,1.39,1.2570000000000001,1.04,0.976,0.13939964131948115,0.12138532407173448,0.10707455346626481,0.09250332750771725,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-05-01,1.3955,1.248,1.031,0.9990000000000001,0.14096135649531752,0.12026962376261097,0.09989486523340425,0.09305808992237054,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-06-01,1.3935,1.255,1.02,1.0070000000000001,0.13596018617595373,0.12085819169588793,0.10053974338538964,0.09485671773785977,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-07-01,1.385,1.295,1.037,1.014,0.1372729853248628,0.1320147813693603,0.10449635830975164,0.0963814691732804,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-08-01,1.4085,1.32,1.063,1.0290000000000001,0.14754529889156076,0.1415713247801263,0.1098578577071299,0.09766069885066357,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-09-01,1.4235000000000002,1.285,1.07,1.037,0.14254719648242825,0.1394952418543371,0.1071573142627231,0.09866351351943635,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2009-10-01,1.4615,1.2790000000000001,,1.05,0.1458439447663152,0.1342062297361788,,0.10148522059886356,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2009-11-01,1.494,1.2690000000000001,,1.058,0.14744402870241982,0.14059844984920708,,0.10110810254376254,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2009-12-01,1.5090000000000001,1.318,,1.047,0.15143763105648478,0.1408783319038098,,0.10017630907554939,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2010-01-01,1.4869999999999999,1.345,,1.052,0.14921953256862855,0.14620910539361082,,0.10165285239480494,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2010-02-01,1.4865,1.34,,1.057,0.147876388328225,0.14097290519812664,,0.10102334829137272,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2010-03-01,1.5175,1.3330000000000002,1.1440000000000001,,0.1510396657338727,0.1420169035713707,0.12338866074319796,,THD|MHD,RPB,SMO,,Medusa|Medusa,Medusa,Medusa,
2010-04-01,1.5405000000000002,1.4040000000000001,1.2,,0.152287346897239,0.13988155561045207,0.12074767078498864,,THD|MHD,RPB,SMO,,Medusa|Medusa,Medusa,Medusa,
2010-05-01,1.5465,1.406,,1.1179999999999999,0.15277913543740193,0.14558973727567476,,0.10499706853050707,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2010-06-01,1.5415,1.4340000000000002,,1.1340000000000001,0.1536339813485285,0.14977477624753777,,0.10726249857242746,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2010-07-01,1.5505,1.474,1.1909999999999998,1.1540000000000001,0.1606021700507188,0.15288778760908275,0.12235479598283018,0.10810596468280555,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2010-08-01,1.55,1.452,1.2109999999999999,1.172,0.15652875135258695,0.16953248184345088,0.1182997045642972,0.1091330857256405,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2010-09-01,1.577,1.48,1.219,1.167,0.15937495066665905,0.17597511187665146,0.11935360949715765,0.10979663428356991,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2010-10-01,1.6375,1.464,1.224,1.176,0.16865168432304492,0.16243674953655035,0.12181636014920162,0.11116701669110311,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2010-11-01,1.6604999999999999,1.4709999999999999,1.246,1.183,0.17445288196243705,0.17341024220039597,0.1271824657726056,0.11146686009751956,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2010-12-01,1.7215,1.5759999999999998,1.274,1.2,0.17301402898320123,0.16235635374077603,0.1271688468139898,0.11208925015361643,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-01-01,1.7075,1.568,,1.206,0.1732512788553089,0.15579106007727145,,0.11260964257114041,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2011-02-01,1.718,1.578,1.3319999999999999,1.205,0.17206857470206463,0.15746009145177073,0.12575855597135327,0.11200626098571455,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-03-01,1.7265000000000001,1.585,1.3119999999999998,1.224,0.16450075448155244,0.15676103629409957,0.12566577258744718,0.11417191248288695,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-04-01,1.7515,,1.306,1.252,0.16779464599622956,,0.12622064648859949,0.11741287152608099,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2011-05-01,1.7755,1.558,1.324,1.2690000000000001,0.16522240170449043,0.15854856795316696,0.1288413970740771,0.1203657928981486,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-06-01,1.762,1.577,1.3330000000000002,1.2919999999999998,0.1634254154040919,0.15610613344772845,0.12921610155085164,0.12087199179297078,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-07-01,1.774,1.63,1.3530000000000002,1.311,0.16969845491341398,0.16341630885563413,0.13280411477058984,0.12335979936754111,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-08-01,1.775,1.614,1.3559999999999999,1.329,0.16652045670127136,0.17088144311188386,0.13150954946314733,0.12550120357988603,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-09-01,1.831,1.6440000000000001,1.396,1.3530000000000002,0.1771461094689917,0.1825956231676981,0.13155382776643176,0.12913919970326596,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-10-01,1.852,1.673,1.392,1.3530000000000002,0.18664999973211893,0.17593272833671397,0.13151075393290085,0.13016886302030914,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-11-01,1.9,1.6340000000000001,1.43,1.3630000000000002,0.18311540077229987,0.17453550813516427,0.1384365919834781,0.12998818754025307,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2011-12-01,1.926,1.757,1.432,1.3630000000000002,0.18926900327311919,0.18145549564562657,0.14012513835854007,0.12756539068258288,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-01-01,1.9155,1.761,1.454,,0.18682621878366001,0.17018542857718458,0.14354560111685763,,THD|MHD,RPB,SMO,,Medusa|Medusa,Medusa,Medusa,
2012-02-01,1.9185,1.796,1.504,,0.18594139459786785,0.17421965905144002,0.14726279095548883,,THD|MHD,RPB,SMO,,Medusa|Medusa,Medusa,Medusa,
2012-03-01,1.9275,1.795,1.485,,0.1850778906974034,0.17303873121356386,0.15276885317367542,,THD|MHD,RPB,SMO,,Medusa|Medusa,Medusa,Medusa,
2012-04-01,1.9415,1.79,,1.4280000000000002,0.1831865721743818,0.17812694911214302,,0.13754413982427607,THD|MHD,RPB,,CGO,Medusa|Medusa,Medusa,,Medusa
2012-05-01,1.9809999999999999,1.8030000000000002,1.45,1.436,0.1873327897085825,0.18459564702343337,0.140851872547013,0.134996213280225,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-06-01,1.9509999999999998,1.818,1.4780000000000002,1.455,0.18312795553928948,0.17876102595364574,0.14633974306387176,0.13635212686276663,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-07-01,1.9865,1.8719999999999999,1.5230000000000001,1.472,0.1873501433813169,0.1840149733038048,0.150030613209438,0.13754981061419166,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-08-01,2.0075,1.867,1.568,1.4809999999999999,0.1870713917866652,0.20361503112491475,0.15934507962281108,0.1354334674295833,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-09-01,2.066,1.8619999999999999,1.556,1.516,0.19569027466892674,0.20966415144225298,0.16127988591265804,0.1387114760933644,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-10-01,2.1075,1.84,1.579,1.5290000000000001,0.20149591962369856,0.20392243623495676,0.14936951529679673,0.13986247566806476,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-11-01,2.1254999999999997,1.9680000000000002,1.584,1.538,0.20155899142682768,0.21678674867251457,0.15353290722187213,0.1406595051889491,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2012-12-01,2.1745,1.976,1.645,1.531,0.20514067618344245,0.19459718805779286,0.16734037916773106,0.14003958047637818,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
