2003-10-01,4.109,,,1.771575,0.2495350426822654,,,0.08960671419772197,MHD,,,CGO,|ADS||,,,|ADS|Archive
2003-11-01,4.4305,,,1.7690000000000001,0.286660127307601,,,0.08677322767789614,MHD,,,CGO,Medusa|ADS||,,,|ADS|
2003-12-01,4.721500000000001,,,1.676,0.29701546627017594,,,0.07796031089111946,MHD,,,CGO,Medusa|ADS||,,,|ADS|
2004-01-01,4.7575,,,1.6327999999999998,0.29657976681198267,,,0.07814594058740663,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2004-02-01,4.575178571428571,,,1.5975000000000001,0.28115198559303267,,,0.06804746468642311,THD|MHD,,,CGO,Medusa|ADS||Archive,,,Medusa|ADS|
2004-03-01,4.8919999999999995,,,1.6219999999999999,0.2742269433869692,,,0.0832011670120077,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-04-01,4.9525,,,1.7350500000000002,0.2850566702609325,,,0.08339133231414463,MHD,,,CGO,Medusa|ADS||,,,Medusa||Archive
2004-05-01,5.0275,,,1.8605,0.23030966631960978,,,0.07111041871069246,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-06-01,4.7235000000000005,,,1.909,0.19000844530517585,,,0.09098560460128967,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2004-07-01,4.6080000000000005,,,1.9775,0.18204974309061797,,,0.09466805686317852,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-08-01,4.539,,,2.0655,0.1863979581434303,,,0.08991648713339508,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-09-01,4.508,,,2.113,0.189476035886758,,,0.08891885570316344,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-10-01,4.753,,,2.1405000000000003,0.22845190740538807,,,0.08944038861951574,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-11-01,4.9195,,,2.0854999999999997,0.27677831409633596,,,0.08581955187024691,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-12-01,5.1930000000000005,,,2.0191500000000002,0.3253239694439375,,,0.10122994075514315,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2005-01-01,5.303999999999999,,,1.932,0.2982214319928063,,,0.07066351186970543,MHD,,,CGO,Medusa|||,,,Medusa||
2005-02-01,5.349,,,1.918225,0.32069026899368186,,,0.07966052903203082,MHD,,,CGO,Medusa|||,,,Medusa||Archive
2005-03-01,5.537971951219513,,,1.95075,0.2953634686277395,,,0.0851952265348388,THD|MHD,,,CGO,Medusa||Medusa|Archive,,,Medusa||Archive
2005-04-01,5.695,,,2.06,0.23900008117362637,,,0.0856952767893307,THD|MHD,,,CGO,Medusa||Medusa|,,,Medusa||
2005-05-01,5.75525,4.138999999999999,,2.131,0.2840106214277954,0.28226319581560755,,0.0835183385469323,THD|MHD,RPB,,CGO,Medusa||Medusa|Archive,Medusa,,Medusa||
2005-06-01,5.698,4.16,,2.2434,0.27770752476114147,0.5135777500476437,,0.10130707533363305,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||Archive
2005-07-01,5.4535,4.369,,2.276,0.3295803608343343,0.5880515871534061,,0.09063930252511875,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-08-01,5.4295,4.152,,2.359,0.37699271070089674,0.7067660327611678,,0.0972955084597434,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-09-01,5.5425,4.0969999999999995,,2.4290000000000003,0.37602289970459246,0.6641268166947937,,0.10010468822607661,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-10-01,5.724,3.943,,2.43805,0.3727618319010679,0.5386026311621213,,0.09067224704428638,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||Archive
2005-11-01,6.1,4.343,,2.45,0.3611054283723799,0.6476847518282023,,0.08412745152445782,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-12-01,6.336499999999999,5.233,,2.369,0.4541322670043277,0.5569076063265432,,0.08653331678399945,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-01-01,6.47,5.331,,2.3040000000000003,0.47448230959225446,0.4012285778576098,,0.07846951471648082,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-02-01,6.5915,5.2829999999999995,,2.293083333333333,0.4850314277735928,0.3511683630060658,,0.08199634600701729,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||Archive
2006-03-01,6.814,4.927,,2.336,0.33959309057022935,0.42249936406337935,,0.07759215150413087,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-04-01,6.905,5.255,,2.437,0.3094455005990554,0.549364698976008,,0.09189072699440351,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-05-01,6.9030000000000005,5.136,2.648,2.545,0.3121382810440911,0.2889242723604924,0.09394225107458305,0.0988675344134767,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-06-01,6.7,5.3660000000000005,2.87,2.638,0.3558097435428097,0.5271841287154233,0.17397215971528318,0.10283535457497096,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-07-01,6.3635,5.737,3.042,2.7539999999999996,0.3809180406996891,0.29109769582660733,0.17540799093359458,0.10727306513678073,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-08-01,6.2945,5.2989999999999995,3.111,2.844,0.33788199052925266,1.1388462858749815,0.17033081926662597,0.10844892032952655,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-09-01,6.4910000000000005,4.928,3.156,2.95,0.4016368525601703,0.6999346753263193,0.11638667277931782,0.10435313172109402,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-10-01,7.039,4.9110000000000005,3.11,2.9959099999999994,0.42916479422249915,0.7705475556356272,0.12006515232989128,0.10722672387634642,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2006-11-01,7.266,5.398,3.302,2.949,0.40083007841408314,0.605448614167181,0.1938315349703448,0.09455625298857817,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-12-01,7.5395,5.805,3.279,2.890325,0.40015705725778467,0.48355249704763187,0.315839031845084,0.1033437428988191,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2007-01-01,7.779,5.635,3.134,2.812,0.4483338395401802,0.5380031920435044,0.30987063799179165,0.09650510992978557,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-02-01,7.99,5.932,3.734,2.783,0.39917220735416936,0.47727602218188164,0.28144064610755853,0.11064901525255431,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-03-01,7.989227777777777,6.343,3.682,2.862,0.42099878247029776,0.5907320941262291,0.30238579214268646,0.11154750481548209,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2007-04-01,8.255500000000001,6.17,3.5589999999999997,3.054,0.3449180548855192,0.5682912211498609,0.250944002419743,0.10850408600527447,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-05-01,8.241,6.597,3.56,3.09145,0.4184638500210502,0.608153081101428,0.2219967424625866,0.1408768393371746,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2007-06-01,7.9915,6.405,3.48,3.248,0.41375870361370043,0.2672694251892648,0.1481609749427966,0.11527960600626636,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-07-01,7.561,,3.602,3.333,0.4523978931074282,,0.1579834327926824,0.11839861860832669,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2007-08-01,7.238,6.144,3.693,3.437,0.41557856688544464,0.9037634119705444,0.14859906168869305,0.12194320590980048,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-09-01,7.6775,5.871,3.801,3.5665,0.40181697516437753,0.8159729419955297,0.18192940998980894,0.12197651810938859,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2007-10-01,7.7545,5.785,3.8289999999999997,3.5260000000000002,0.3888210855825723,0.6217826636124555,0.19137190309144128,0.13016513074644837,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-11-01,8.065,6.077999999999999,4.074,3.5369,0.4275158119754169,0.5846869443387289,0.3212459755611578,0.13781621203159083,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2007-12-01,8.5095,6.532,3.9939999999999998,3.406,0.4490042795234918,0.5337897752540414,0.3364144722045114,0.11653947322963151,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-01-01,8.841,6.796,4.3260000000000005,3.341,0.4721859459814957,0.2698678366679512,0.33779778099661933,0.11446262421611694,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-02-01,8.961,7.284,4.038,3.318,0.5345076155491519,0.5175111352593681,0.32837591459569626,0.11169554946263527,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-03-01,9.1581875,7.426,4.0680000000000005,3.353,0.5634185910465842,0.5689419024243512,0.2787043733954672,0.11764596202658212,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2008-04-01,9.2325,7.4239999999999995,4.024,3.492,0.5181597312530664,0.7287209820680615,0.2422250691779032,0.12814525919970665,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-05-01,9.247,6.792999999999999,4.074,3.613,0.417462086706278,0.556039773504342,0.22805257467136825,0.13332996384744128,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-06-01,8.8215,6.73,4.129,3.728,0.474022069123042,0.4499808060306572,0.19147261232050916,0.1397005110805254,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-07-01,8.269,7.127000000000001,4.0360000000000005,3.843,0.45783361314088766,0.5185340134899156,0.15621427511927327,0.12535398051422222,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-08-01,7.835999999999999,6.732,4.229,3.948475,0.424969456567222,0.8134624372629383,0.15692808181087284,0.12804035807326541,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2008-09-01,8.3025,6.739,4.234,3.99,0.42275417328543313,0.3037830238575553,0.19724369049842888,0.12480504927285595,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-10-01,8.31,5.8660000000000005,4.13,3.987,0.4295534576324581,0.8325984466772922,0.1760350225267688,0.1279150868176229,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-11-01,9.056000000000001,6.961,4.206,3.8939999999999997,0.5309508318033225,0.6751664746712768,0.25169851474460475,0.1286367435713451,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-12-01,9.317,7.337000000000001,4.468,3.75195,0.6172149077204471,0.8224506167129793,0.38613520327180734,0.1281691886098219,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2009-01-01,9.21,7.3,4.59,3.6310000000000002,0.7157824510869206,0.5704404785777392,0.39482046026516915,0.11719032465882157,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-02-01,9.223500000000001,7.284,4.433,3.542,0.5944271734597014,0.5211849720755962,0.41049805128935757,0.12139972554894843,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-03-01,9.437111666666667,7.585,4.435,3.58965,0.5885360597959626,0.7357770902990933,0.40005218970654316,0.11949541540702262,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||Archive
2009-04-01,9.4155,7.422000000000001,4.378,3.673,0.46234357397114323,0.5466549711108095,0.4138445032039933,0.1202061827775926,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-05-01,9.253,7.211,4.232,3.867,0.5639919019606221,0.49654839023003583,0.25911890791248715,0.12695184772330018,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-06-01,9.011,7.011,4.124,3.937,0.5268341710102336,0.4714587184304051,0.22021340942422193,0.13124860131658544,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-07-01,8.4085,7.107,4.178,3.998,0.4958689364419695,0.5349608716745179,0.1350461333921116,0.13485962828422746,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-08-01,8.2455,7.126,4.341,4.083,0.44421756159973014,0.7513708728652183,0.19053011841291653,0.13423247657836013,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-09-01,8.307,6.585,4.284,4.124,0.35557387341417535,0.6290344790303628,0.16204556815118396,0.13573851955226268,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-10-01,8.7095,6.316,,4.086,0.47450947360659723,0.57907218856153,,0.13132344312817876,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2009-11-01,9.351500000000001,5.567,,4.007,0.46459705893525627,0.7711489296577931,,0.14020489437519648,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2009-12-01,9.5685,6.78,,3.83,0.5204172809629692,0.5841745547488353,,0.14651380834583477,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-01-01,9.327,7.0329999999999995,,3.736,0.4633815996109039,0.6623888789044997,,0.1248547883224348,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-02-01,9.507,6.892,,3.659,0.44247058194501476,0.7912411976125612,,0.11836763317072788,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-03-01,9.81434358974359,6.688,4.034,,0.4206576754894831,0.7471944616514231,0.20956398683323432,,THD|MHD,RPB,SMO,,Medusa||Medusa|Archive,Medusa,Medusa,||
2010-04-01,9.902999999999999,7.575,,,0.4164969589482737,0.6709153212030562,,,THD|MHD,RPB,,,Medusa||Medusa|,Medusa,,||
2010-05-01,9.8,7.412999999999999,,3.9589999999999996,0.4562278483389632,0.4925611443989061,,0.1350567957506767,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-06-01,9.3705,7.425,,4.013,0.49452103934373715,0.6600894471395524,,0.13202529816501077,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-07-01,9.0,7.544,4.354,4.138,0.5620646670980127,0.5915764092529722,0.14492969321653862,0.1355652223490966,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-08-01,8.6285,6.905,4.48,4.295,0.5872790418376004,1.0551233424775512,0.17772390074494765,0.13890216758927845,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-09-01,8.870000000000001,6.962000000000001,4.495,4.322,0.5590769338436348,0.9896690561225808,0.16022435545509303,0.13497715326735854,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-10-01,9.279,6.7829999999999995,4.6819999999999995,4.32,0.49102982349022345,0.7546444645900213,0.24216018386547364,0.1380800020857474,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-11-01,9.731,6.854,4.609,4.242,0.6371249117415202,1.0637077797853318,0.27822506840045885,0.14066270676821202,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-12-01,10.261500000000002,7.935,4.604,4.1160125,0.5811656265648287,0.7291828784941402,0.2676052240817432,0.1431252794312041,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2011-01-01,10.007,7.851,,3.947,0.6671248927800252,0.5762301302112204,,0.13256278538549196,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2011-02-01,10.1485,8.107999999999999,4.86,3.908,0.5922378319824647,0.7278460073390249,0.16732976634179586,0.12453623678014362,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-03-01,10.3175,7.984,4.598,3.945,0.5341890481489208,0.58044550316239,0.2789653189286439,0.13038535194184966,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-04-01,10.422999999999998,,4.383,4.111000000000001,0.5349794593234024,,0.22000251889548902,0.1425791403818946,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2011-05-01,10.43,7.542999999999999,4.479,4.178,0.39892399511185084,0.6158982466274441,0.26064853796029624,0.14887060873174396,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-06-01,9.810035294117647,7.5520000000000005,4.503,4.275,0.4625693717478614,0.5443856055490078,0.21621768807653088,0.15605934536258956,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||Archive
2011-07-01,9.2625,7.757999999999999,4.6419999999999995,4.42,0.5962572817217833,0.664072106894545,0.17557039026943008,0.1616945476384408,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-08-01,9.2035,7.041,4.755,4.541,0.5883403239602822,0.7410941671329225,0.18676294140166028,0.17144792316747381,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-09-01,9.5445,7.042999999999999,4.896,4.563,0.6258349304680987,0.9177488571928378,0.1910145327346587,0.16993724543948568,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-10-01,9.665,7.077999999999999,4.71,4.552,0.8612631060303234,0.6133840561346211,0.2041241869157107,0.15793015117120604,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-11-01,10.6695,6.796,4.853,4.478,0.7244375157486048,0.7344451301954695,0.3609503865369311,0.16681587866914827,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-12-01,10.682500000000001,7.847,4.7780000000000005,4.31,0.9315533821323662,0.7570622353896409,0.4296728520725506,0.15183365161913215,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-01-01,10.4985,8.044,4.891,4.133,0.9104785344692592,0.461585039342308,0.4592032628874058,0.14250628884494887,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-02-01,10.337805555555555,8.356,5.275,4.084,0.808934022188647,0.4973628781650677,0.3738676905336966,0.15788556771738194,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2012-03-01,10.59925,8.344,5.072,4.112,0.6682862915931483,0.4478029326396155,0.5094886606433553,0.16615459828292445,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2012-04-01,10.477048611111112,8.347000000000001,,4.228,0.5197161805403703,0.6065371270855231,,0.15953588159458046,THD|MHD,RPB,,CGO,Medusa||Medusa|Archive,Medusa,,Medusa||
2012-05-01,10.569500000000001,8.027000000000001,4.725,4.363,0.4472828568009398,0.6356693192297076,0.2780112048551281,0.15362944034123147,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-06-01,9.92,7.901,4.762,4.4510000000000005,0.5803696714474318,0.5129205532899223,0.2028235054784331,0.1562172158606087,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-07-01,9.358,7.952000000000001,4.794,4.588,0.568022788010622,0.4814171246569445,0.18010428202749648,0.15535635944035248,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-08-01,9.248,7.756,4.9639999999999995,4.678,0.5519923475927542,0.7343290055885304,0.20371486011344386,0.14750857895105626,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-09-01,9.913,7.303,4.891,4.746,0.6407016088410892,0.862935210933683,0.20451072501568224,0.14508065378898732,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-10-01,9.876,6.938,4.816,4.724,0.6528815224910566,0.8751505862321981,0.20458172461253718,0.1456973431543623,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-11-01,10.183499999999999,7.931,4.683,4.613,0.5405860785481716,1.1078114465817908,0.26175561516872947,0.15324334732561803,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-12-01,10.693,7.9079999999999995,4.75,4.433,0.626361668379188,0.6919223205182501,0.3340338343641254,0.1570116241313362,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-01-01,10.716,8.474,4.7989999999999995,4.2589999999999995,0.6562208251476328,0.7283193883882537,0.42132611608021636,0.14003186342557897,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-02-01,10.841000000000001,8.372,4.9830000000000005,4.16,0.6036411557725666,0.5647191133405703,0.429630118851507,0.12752296006602107,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-03-01,10.726500000000001,8.05,4.96,4.198,0.6024446585880648,0.5049104277988324,0.2873415674489161,0.13317536089292192,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-04-01,10.6053125,8.491,4.773,4.258,0.5476398613763579,0.6842627292892985,0.2402452561903356,0.13750327165329557,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2013-05-01,10.5345,8.193999999999999,4.696000000000001,4.382,0.5404669813359647,0.6870245371255964,0.2610784619608443,0.15346380042785335,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-06-01,10.049,8.584,4.67,4.493,0.7385318168983921,0.6599949272028081,0.1722333000206406,0.14774826173853958,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-07-01,9.577,8.151,4.775,4.6,0.6584366416732592,0.4656820719195018,0.20532162337415902,0.1446488105723652,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-08-01,8.916,7.989,4.838,4.665,0.9469881986241644,0.7163487237261194,0.16127486313297557,0.14901742115940675,THD,RPB,SMO,CGO,||Medusa|,Medusa,Medusa,Medusa||
2013-09-01,8.927,6.94,4.875,4.734,0.415854220219009,0.5602915502343401,0.17058832206514019,0.1432687321136053,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-10-01,10.0365,6.837999999999999,4.695,4.712,0.5181327867048079,0.8784264488040874,0.20007372441427687,0.14538799533166413,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-11-01,10.033000000000001,7.394,4.599,4.599,0.5243777020586974,0.679768897285423,0.20673887633253696,0.14374965386824415,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-12-01,10.285,8.354,4.617,4.382,0.6235587072353332,0.47807452939457046,0.3399233498310465,0.1505527749387569,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-01-01,10.1521,8.21,5.06,4.223,0.8090033497694609,0.5016247965202677,0.27835589963929275,0.1351965038377842,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2014-02-01,10.3305,7.694,4.852,4.13,0.6017222371360477,0.422901085423814,0.31614310642011473,0.12596955646504435,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-03-01,10.149541666666668,7.48,5.0969999999999995,4.188,0.7637929108881181,0.4060824991254856,0.35445149909848034,0.13831842943931946,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2014-04-01,10.5765,8.388,4.478,4.289,0.5315613012657053,0.7275272699566387,0.20148334267665902,0.13413744488411875,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-05-01,10.4165,7.9239999999999995,4.579,4.427,0.4410524926492197,0.7309917519823599,0.20097260692154043,0.14667779366338995,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-06-01,9.818999999999999,7.777,4.648,4.524,0.5741779202108349,0.45705414358690594,0.2275440366543584,0.15005612249501848,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-07-01,9.5065,,4.803,4.627,0.5199412521996019,,0.1962377121482005,0.14446243714530085,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2014-08-01,9.115,,4.805,4.673,0.6271005532201356,,0.15735476160891984,0.145635158591461,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2014-09-01,9.461500000000001,,4.756,4.6930000000000005,0.5064781542026171,,0.14458201758393055,0.139783989693956,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2014-10-01,9.682500000000001,6.827999999999999,4.716,4.654,0.5544011554481556,0.8549645305275302,0.15170912720545196,0.13974502693062102,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-11-01,10.221499999999999,7.636,4.667,4.541,0.6209556582105441,0.8981944379470628,0.21027846815201975,0.1405787692307768,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2014-12-01,10.2045,7.797999999999999,4.5089999999999995,4.376,0.687611837256755,0.751876714157953,0.26456018002420545,0.13947526580092975,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-01-01,10.398,8.002,4.879,4.21,0.8108736520549672,0.48384378766391123,0.3770031866030313,0.1353510741885708,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-02-01,10.14,8.03,4.867,4.1,0.5365466044100923,0.7662256788414232,0.2747387810272878,0.12406846658196431,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-03-01,10.157499999999999,8.241,4.954,4.0969999999999995,0.4438127228034929,0.42849503354699453,0.3601956028713288,0.12669817936008393,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-04-01,10.440999999999999,8.022,4.663,4.152,0.41221951175367716,0.4832232086480947,0.2869082707270043,0.12893884234380268,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
